,clinton_adjusted,polling_weight,state,trump_adjusted,trump_clinton_win
8872,2.18039,0.125218770492,25,4.50723,1
8873,7.68809,0.00349010357143,31,8.96169,1
8874,0.45151,0.230372171429,36,4.24048,1
8875,-0.64735,0.0338411723404,32,-0.00141,0
8876,2.83632,0.00813287292818,2,5.07769,0
8877,-0.38246,0.0331469297872,43,0.36638,1
8878,-0.27179,0.0163029666667,28,0.71788,0
8879,0.43,0.0449827190476,35,0.69281,1
8880,-1.73753,0.10231308,36,-3.18519,1
8881,1.06496,0.037103368254,37,1.36742,0
8882,-1.19378,0.0196625317073,53,1.88119,1
8883,1.9785,0.125629411765,36,2.45879,1
8884,1.05057,0.3215189,36,-1.9516,1
8885,1.29155,0.014226,32,2.67782,0
8886,6.21507,0.109044744828,6,7.85855,1
8887,-0.35949,0.0139231296296,7,0.71797,0
8888,-2.17827,0.00375533333333,24,-0.15748,0
8889,7.17873,0.0163689571429,19,7.99241,1
8890,7.2702,0.02040015,23,8.1076,1
8891,0.78734,0.261506016,36,4.22992,1
8892,2.01425,0.0532302071429,36,2.90622,1
8893,-1.24043,0.0121701545455,11,1.5264,1
8894,6.60619,0.033546625,32,7.46921,0
8895,-0.54388,0.0095823,56,0.7159,1
8896,6.88491,0.0239375238095,28,7.62235,0
8897,-0.38558,0.02611476,35,0.1147,0
8898,6.242,0.0918215724138,53,7.91849,1
8899,2.67385,0.0546102040816,36,2.67784,0
8900,0.52903,0.196772727273,36,4.24239,1
8901,6.2439,0.134368982759,25,7.9227,1
8902,7.41751,0.0031630952381,14,8.90248,0
8903,-0.81731,0.0204954307692,35,0.88871,0
8904,-4.10367,0.00404953333333,8,-2.14151,1
8905,6.94723,0.037298,49,7.94349,1
8906,6.80099,1.39600763333,36,7.74011,1
8907,6.19494,0.0895827586207,26,7.81374,0
8908,2.01784,0.0491226,36,2.93935,1
8909,7.20452,0.00921821428571,7,8.08951,0
8910,1.12251,0.27700544,36,-1.98935,0
8911,-1.49773,0.0140080111111,19,-0.35401,0
8912,0.71418,0.0131325869318,22,2.24483,1
8913,2.8508,0.01688346,36,3.18552,1
8914,-0.54821,0.0154737611111,17,0.62094,0
8915,7.05051,0.0298851904762,15,7.83092,0
8916,-1.67137,0.0826854722222,36,-3.20739,1
8917,6.92335,0.0115579428571,0,7.72678,0
8918,-0.1317,0.00588415409836,27,1.38099,0
8919,-1.3771,0.01638455,10,-0.45852,0
8920,6.87963,0.0380970305556,4,7.84947,1
8921,6.84153,0.0245912,44,7.56772,0
8922,6.90291,0.0367142777778,47,7.88184,1
8923,7.48914,0.00343815714286,38,9.01152,0
8924,7.34561,0.0111269877551,8,8.27153,1
8925,-0.50385,0.0165110703704,42,0.42535,0
8926,-0.31078,0.0228856222222,49,0.72252,1
8927,2.01865,0.0460280689655,36,2.9744,1
8928,-1.7774,0.0243578628866,36,3.82578,1
8929,1.0453,0.00544880597015,37,4.11794,1
8930,6.74349,0.0365835166667,21,7.66015,1
8931,0.87817,0.2094351,36,4.22414,1
8932,0.60819,0.168992195652,36,4.24305,1
8933,7.22724,0.0221059928571,17,8.05349,0
8934,-0.90032,0.0120933944444,55,0.20827,1
8935,0.34108,0.044765787234,48,1.08304,1
8936,0.00499,0.0189128444444,23,1.19667,1
8937,7.16969,0.0111469285714,2,8.04457,0
8938,-0.60663,0.0251557,16,-0.02901,0
8939,7.31622,0.0103624142857,41,8.23361,0
8940,7.57901,0.00313784920635,34,9.14831,1
8941,2.01828,0.0427545762712,36,3.00846,1
8942,7.78309,0.00245305079365,54,9.45894,1
8943,6.67548,0.039247325,51,7.56557,0
8944,7.41303,0.00382479107143,27,8.58046,0
8945,1.19136,0.233134461538,36,-2.03147,1
8946,-1.3418,0.0133164111111,2,-0.28128,0
8947,-0.49723,0.023347555,9,0.02158,1
8948,-0.11711,0.0153284444444,11,0.80463,1
8949,6.75092,0.0353297777778,42,7.67048,1
8950,-0.89495,0.0178317313433,16,1.57266,1
8951,2.02389,0.0425254666667,36,3.04782,1
8952,-0.24335,0.0172167462963,15,0.68675,0
8953,1.99888,0.0485541587302,36,3.16001,0
8954,6.83903,0.0305072444444,16,7.79301,1
8955,-0.24535,0.0191705442623,11,1.1733,1
8956,7.44599,0.00738716785714,13,8.62615,0
8957,-0.83278,0.00611972222222,30,1.73578,1
8958,3.50826,0.0696666666667,36,4.33459,1
8959,0.42643,0.0139894897561,53,2.77385,1
8960,2.022,0.0421804721311,36,3.08398,1
8961,7.26852,0.00926853061224,55,8.17208,0
8962,7.2541,0.0193196238095,22,8.08733,1
8963,7.63512,0.00358453333333,56,9.23371,1
8964,1.98192,0.0474665625,36,3.19111,1
8965,7.72561,0.00250749206349,29,9.37145,1
8966,7.51637,0.0222606071429,30,8.41764,1
8967,-0.27991,0.00526672131148,0,0.96895,0
8968,-1.61462,0.0600436108108,36,-3.22232,1
8969,2.01383,0.0406389225806,36,3.12025,0
8970,7.64675,0.00230405238095,31,9.25142,1
8971,6.8174,0.0300613,18,7.76294,1
8972,-0.63702,0.0198872666667,4,0.36043,1
8973,-0.15121,0.0130656666667,12,0.83974,0
8974,0.228,0.0239137314815,53,1.08773,1
8975,6.87772,0.0263768714286,32,7.6133,0
8976,6.73089,0.032163,10,7.64263,1
8977,7.0319,0.0172175,11,7.80748,1
8978,7.34075,0.0117312163265,19,8.26526,1
8979,3.81047,0.0150272794326,36,5.28374,1
8980,7.02668,0.0106427632653,12,7.86008,0
8981,0.69405,0.0114633893617,36,4.31071,1
8982,1.45778,0.0326196612903,35,2.689,1
8983,7.55204,0.0020093,33,9.10725,0
8984,-1.4105,0.0154722444444,47,-0.40071,0
8985,-0.12073,0.0136163796296,44,0.8462,0
8986,-0.26874,0.0179701481481,30,0.87068,1
8987,-0.2147,0.0151511777778,39,0.86682,0
8988,1.26212,0.184158344444,36,-2.07255,0
8989,-0.28388,0.0168581481481,6,0.55686,1
8990,-1.13517,0.0146664583333,43,0.87873,1
8991,6.86781,0.0368946666667,43,7.83303,1
8992,1.96533,0.04111392,36,3.22687,0
8993,-1.23201,0.00579657,29,1.45336,0
8994,7.50514,0.00542547142857,24,8.70812,0
8995,-1.05973,0.00414518360656,29,0.67694,0
8996,-0.01965,0.0236778702128,25,0.59979,1
8997,7.46083,0.00203044285714,46,8.64671,0
8998,-1.56746,0.0514415631579,36,-3.23539,1
8999,-1.59972,0.0184674687805,53,3.90771,1
9000,-1.54946,0.0532547871795,36,-3.22105,1
9001,2.77456,0.0343963636364,36,2.95517,1
9002,7.42312,0.00252066666667,46,8.91102,0
9003,6.73035,0.0384881055556,35,7.64188,0
9004,6.85033,0.0315406666667,48,7.80872,1
9005,1.95939,0.00983175529412,16,3.80672,0
9006,7.67138,0.00193773285714,45,9.76314,1
9007,3.18484,0.0226892571429,36,4.9362,1
9008,-0.66137,0.0181613537037,32,0.1911,0
9009,7.28745,0.00291327142857,3,8.70451,1
9010,-0.35266,0.016623,35,0.23601,1
9011,-0.35593,0.00903176065574,28,0.9589,0
9012,1.9496,0.0376043969697,36,3.26213,0
9013,2.12089,0.00679814814815,51,3.80379,0
9014,-0.09968,0.0589888285714,36,2.13939,1
9015,-1.61443,0.00377917377049,13,-0.08095,0
9016,7.21287,0.0137053714286,39,8.10028,0
9017,1.05735,0.0122274782609,36,6.14097,1
9018,7.28681,0.0060827625,7,8.40553,0
9019,-0.38491,0.0174468925926,43,0.60626,0
9020,-1.55405,0.049000995,36,-3.2001,1
9021,7.32258,0.00196704857143,14,9.16795,0
9022,0.70752,0.0593472571429,36,1.01395,1
9023,1.33406,0.148121725,36,-2.12185,0
9024,7.43933,0.0107498122449,23,8.39244,1
9025,1.93404,0.0341693298507,36,3.3052,0
9026,7.54244,0.00212503714286,31,9.54312,1
9027,7.02405,0.0130205428571,28,7.85668,0
9028,-0.52429,0.01278075,26,0.30226,0
9029,7.40288,0.00753122857143,41,8.56639,0
9030,-0.55648,0.0168557191489,16,0.18103,0
9031,7.1076,0.836149638095,36,7.90281,1
9032,-0.45242,0.00667373606557,7,0.98067,0
9033,0.24285,0.0181020983607,48,1.53941,1
9034,0.85337,0.0282700727273,18,2.09173,1
9035,3.07766,0.0123525,55,3.56303,0
9036,7.20254,0.0178366897959,15,8.08696,0
9037,6.79799,0.03342295,9,7.73594,0
9038,-1.55539,0.0425719292683,36,-3.17483,1
9039,0.26927,0.0248752042553,37,0.87604,0
9040,7.18248,0.0149931183673,11,8.06107,1
9041,7.03974,0.0236617333333,21,7.81735,0
9042,7.20039,0.0222018928571,4,8.01968,1
9043,-0.45803,0.0153584042553,9,0.15285,1
9044,-1.54949,0.0129957786885,47,0.00756,1
9045,7.25062,0.00692437142857,2,8.35537,0
9046,7.39128,0.00196992857143,38,9.28519,0
9047,-0.39275,0.0138339703704,22,0.79049,1
9048,-1.0801,0.00328617704918,41,0.42619,0
9049,6.97729,0.0136520408163,44,7.79635,0
9050,7.39303,0.0131855510204,17,8.3327,0
9051,7.43342,0.00601270535714,8,8.60872,0
9052,6.95949,0.0262870285714,51,7.71628,0
9053,6.75033,0.0434159694444,26,7.66966,0
9054,7.15248,0.0211789809524,16,7.95935,1
9055,1.61648,0.0228693333333,42,1.84445,0
9056,1.40403,0.121790948276,36,-2.16323,0
9057,7.22786,0.0202845238095,47,8.05428,1
9058,7.28017,0.0178662857143,49,8.12016,1
9059,-1.41519,0.00654425531915,4,2.55957,1
9060,7.61807,0.00175474285714,29,9.67218,1
9061,-1.55123,0.041296,36,-3.15076,1
9062,-0.65506,0.00401468852459,56,1.02363,0
9063,4.85291,0.05093879,36,6.48803,1
9064,7.47747,0.00189349285714,34,9.43226,1
9065,-1.56017,0.0389329166667,36,-3.15173,1
9066,0.0106,0.0211420407407,25,0.87167,1
9067,6.82121,0.0391614805556,53,7.76823,1
9068,7.12696,0.0219395619048,18,7.92721,1
9069,7.37609,0.00206911746032,27,8.83943,0
9070,-1.53616,0.0404262681818,36,-3.14779,1
9071,7.35332,0.00580878571429,55,8.4977,0
9072,-0.16954,0.00290563235294,27,1.67044,0
9073,2.92432,0.0103152,36,6.08337,0
9074,1.4817,0.11312082,36,-2.21337,0
9075,-1.30334,0.0243500301887,36,1.45399,1
9076,7.70468,0.0143180938776,30,8.73476,1
9077,1.55193,0.115758658065,36,-2.26355,0
9078,-1.5973,0.0060227147541,19,-0.07494,0
9079,7.04851,0.0200494,42,7.8284,1
9080,-0.3353,0.00937879836066,15,0.89191,0
9081,-0.65033,0.00658631803279,17,0.90628,0
9082,-1.46836,0.00707629180328,10,-0.25657,0
9083,2.39539,0.0134244372093,9,2.66439,1
9084,-0.30001,0.00336205882353,0,1.217,0
9085,4.58648,0.00972710958904,36,5.46639,1
9086,6.99466,0.00489572857143,0,8.00061,0
9087,6.78549,0.0374459888889,37,7.71856,0
9088,-1.53322,0.0384103466667,36,-3.11614,1
9089,7.42198,0.0108608326531,22,8.37006,1
9090,6.78065,0.0361796666667,6,7.71183,1
9091,1.91887,0.0235399029412,36,3.34216,1
9092,-0.84771,0.0189856680851,18,-0.1187,0
9093,7.53129,0.00206355,56,9.52409,1
9094,-1.43303,0.00649133114754,2,-0.02276,0
9095,7.10203,0.00666315,12,8.14942,0
9096,6.82407,0.0496249916667,25,7.7722,1
9097,1.61939,0.10729974375,36,-2.30836,0
9098,3.23524,0.00510377358491,18,5.12909,1
9099,7.42837,0.0071614125,19,8.60171,1
9100,7.02488,0.0192751404762,10,7.79863,0
9101,-1.52685,0.0359606434783,36,-3.09038,1
9102,3.15222,0.00736142013423,36,3.16706,1
9103,-0.59574,0.00642834590164,42,0.63026,0
9104,1.69196,0.00933870769231,25,2.80637,1
9105,7.67319,0.00108907428571,54,9.76625,1
9106,-0.77971,0.00656158493976,36,1.97917,0
9107,-0.7257,1.33036158261,36,1.5335,1
9108,-1.65366,0.00277263529412,13,0.21176,0
9109,7.4516,0.00115869142857,33,9.38812,0
9110,7.18644,0.0232414285714,43,8.00212,1
9111,-0.23549,0.00711637377049,12,1.08108,0
9112,-0.2026,0.00778822131148,44,1.08161,0
9113,1.90832,0.02157,36,3.38044,1
9114,-1.24881,0.00683458333333,53,-0.24947,1
9115,-2.20183,0.00457762264151,11,1.88293,1
9116,7.40852,0.003432,13,8.8888,0
9117,0.97528,0.0627558296296,36,4.21157,1
9118,-0.40881,0.00847936393443,49,0.95653,1
9119,3.84745,0.0128706967742,36,4.42175,1
9120,-0.09938,0.00748161311475,23,1.48758,1
9121,-0.99637,0.0047006557377,55,0.47866,1
9122,1.69567,0.0986686060606,36,-2.36282,0
9123,-0.30804,0.00839988852459,39,1.13053,0
9124,7.16581,0.0196047738095,48,7.97613,0
9125,2.81544,0.0198873015873,36,3.27926,0
9126,7.29549,0.0090061875,39,8.41756,0
9127,1.16632,0.0643618448276,36,4.17978,1
9128,7.01629,0.0137103877551,32,7.84668,0
9129,-0.12728,0.0054552610687,29,1.54074,1
9130,-1.11263,0.00240319264706,29,1.00155,0
9131,-1.51457,0.031899087234,36,-3.06839,1
9132,7.19784,0.00175682285714,3,8.9551,1
9133,1.06998,0.0588166785714,36,4.1953,1
9134,1.77385,0.0933927617647,36,-2.42313,1
9135,7.45007,0.0150973142857,49,8.4063,1
9136,6.9644,0.00481061428571,0,8.21278,0
9137,-0.74873,0.0102719262295,32,0.37455,0
9138,-0.73294,0.00893547377049,4,0.58442,1
9139,1.89753,0.0192431957143,36,3.41415,1
9140,7.02424,0.0216821714286,35,7.79783,0
9141,7.28285,0.00179316714286,27,9.10016,0
9142,-1.51375,0.0308370104167,36,-3.03222,1
9143,-0.32844,0.00912535925926,35,0.48875,1
9144,2.21063,0.00845507280702,35,5.76487,1
9145,2.05917,0.0169442423077,36,2.88559,1
9146,-3.95664,0.00469917117117,18,-1.00968,1
9147,1.45861,0.00207740703518,29,4.76558,1
9148,-0.1317,0.002784528,27,1.81379,0
9149,0.50052,0.00541237109827,32,3.40702,0
9150,1.83648,0.0864600942857,36,-2.45169,1
9151,7.53081,0.00626642857143,23,8.74369,1
9152,7.10406,0.0225801428571,9,7.89835,1
9153,7.25188,0.00318136984127,7,8.65037,0
9154,1.26437,0.05440764,36,4.15659,1
9155,-2.53312,0.0093146440678,6,2.9066,1
9156,-0.38047,0.00495857352941,28,1.21731,0
9157,-0.13932,0.00424146976744,22,-0.31479,0
9158,-0.56021,0.00939324074074,16,0.41571,0
9159,-0.44974,0.00305721176471,16,4.45869,1
9160,-1.5865,0.00319299768519,0,2.48472,0
9161,7.26407,0.507995669388,36,8.16634,0
9162,-0.37305,0.00715817868852,30,1.13437,1
9163,1.89128,0.0170563591549,36,3.4446,1
9164,-0.58467,0.00712989836066,26,0.49041,0
9165,-1.50491,0.0272782040816,36,-2.98943,1
9166,-1.11751,0.0021366,41,0.71463,1
9167,7.32796,0.00109594285714,46,9.17713,1
9168,-0.25525,0.003031096,0,1.3482,0
9169,7.46672,0.00214532063492,24,8.97738,0
9170,-0.48491,0.00387095588235,7,1.25763,0
9171,1.90265,0.0786451388889,36,-2.47389,1
9172,5.04936,0.0539205333333,36,7.92031,0
9173,-0.70406,0.00270289411765,56,1.33913,0
9174,-0.42946,0.00882498148148,9,0.4194,1
9175,7.3937,0.0127023795918,47,8.33357,1
9176,7.54666,0.000959283116883,45,9.98602,1
9177,7.21627,0.00397293968254,2,8.59617,0
9178,7.09929,0.00646113214286,28,8.14562,0
9179,7.10443,0.0160601183673,51,7.96038,0
9180,1.35765,0.0465159483871,36,4.13853,1
9181,7.28494,0.0139563306122,18,8.19326,1
9182,0.13709,0.00767357741935,53,2.37572,1
9183,-0.48047,0.00727803934426,43,0.8285,0
9184,0.1064,0.00731484850746,36,1.55024,1
9185,7.31245,0.0121794489796,16,8.22876,0
9186,-1.50414,0.024425632,36,-2.94727,0
9187,7.26391,0.007900725,11,8.37379,1
9188,1.95939,0.0726221135135,36,-2.48882,1
9189,4.78387,0.0294549716418,36,6.77576,1
9190,-0.45998,0.00881328148148,51,0.42922,1
9191,7.08931,0.0261321428571,37,7.87977,0
9192,7.51277,0.00727021428571,22,8.71871,1
9193,7.04782,0.0242124095238,26,7.82752,0
9194,-0.34421,0.00571575081967,6,0.74963,1
9195,1.88068,0.0145275472222,36,3.47496,1
9196,7.48269,0.00695675357143,17,8.67701,1
9197,3.30602,0.0112558728261,36,4.7441,1
9198,-1.61638,0.002391464,13,0.35606,0
9199,-1.63579,0.00385332647059,19,0.21604,0
9200,7.28476,0.00866663392857,15,8.40268,0
9201,7.07005,0.00442026666667,12,8.3736,0
9202,-1.49749,0.0233816470588,36,-2.90955,0
9203,7.20038,0.0122553306122,42,8.08417,1
9204,7.33754,0.000950283116883,33,9.59196,0
9205,-1.46399,0.00437882352941,2,0.25062,0
9206,-1.65232,0.00473798088235,23,-0.33099,1
9207,7.08359,0.0226111166667,6,7.87258,1
9208,7.17491,0.0123245265306,10,8.05131,0
9209,1.86785,0.0135284,36,3.513,1
9210,-2.61267,0.00218970926829,30,3.98971,1
9211,0.16772,0.00667184262295,53,1.28666,1
9212,2.72748,0.0130246376812,36,3.50048,1
9213,7.28014,0.00102262857143,38,9.48381,1
9214,7.19093,0.0102137142857,21,8.07198,1
9215,-0.69112,0.00376898823529,17,1.20263,1
9216,7.39615,0.00259001904762,8,8.86997,1
9217,2.00656,0.0613730526316,36,-2.50189,1
9218,-0.49627,0.00579011803279,22,1.07931,1
9219,-0.68737,0.002703316,43,3.11257,1
9220,-1.48583,0.0208728846154,36,-2.87274,0
9221,-1.03167,0.00324584117647,55,0.76221,1
9222,-0.85239,0.00989881481481,18,0.11206,1
9223,7.32682,0.0129479326531,48,8.24729,1
9224,-1.08068,0.001885584,29,1.15521,0
9225,7.31733,0.00273546031746,55,8.74999,0
9226,7.36609,0.00265022698413,41,8.82422,0
9227,7.41336,0.00135724285714,56,9.73483,1
9228,0.29704,0.00972481481481,37,1.14004,0
9229,7.80651,0.00670757142857,30,9.12582,1
9230,3.93212,0.00833746542056,36,4.69733,1
9231,7.13146,0.0169704285714,53,7.93286,1
9232,7.05071,0.00539621071429,44,8.07829,0
9233,7.21477,0.000723085714286,14,9.36062,0
9234,1.84805,0.0125826162162,36,3.55045,1
9235,-0.62516,0.00985693278689,21,0.59556,1
9236,7.13482,0.0274505571429,25,7.9371,1
9237,-1.0795,0.00206583333333,41,0.85768,0
9238,-0.78068,0.00643059264706,4,0.88478,1
9239,-0.14221,0.00474302647059,23,1.78868,1
9240,-1.50871,0.00346633382353,10,0.02213,0
9241,0.22884,0.00499939759036,36,4.06615,0
9242,-1.48086,0.0196298490566,36,-2.83615,0
9243,7.34905,0.013222444898,43,8.27598,1
9244,-0.22507,0.00464661029412,44,1.3352,0
9245,-0.63708,0.00358190735294,42,0.91188,0
9246,-0.37672,0.00446563970588,15,1.17377,0
9247,7.09124,0.00834942857143,32,8.13447,0
9248,-0.70964,0.00983198,26,1.02899,0
9249,6.88801,0.00318391714286,0,8.4264,0
9250,7.21989,0.000988863636364,46,9.37027,0
9251,7.31396,0.00187756571429,13,9.15324,0
9252,2.02456,0.0520986153846,36,-2.48754,1
9253,1.82868,0.0117091866667,36,3.58045,1
9254,7.06735,0.00528686507937,28,8.3695,0
9255,1.45954,0.029123671875,36,4.11261,1
9256,-0.3409,0.00474403382353,39,1.40835,0
9257,7.16373,0.00218344,7,8.89689,0
9258,-0.26014,0.00373413823529,12,1.33976,0
9259,-0.05349,0.69672925,36,1.41619,1
9260,-1.4858,0.0178910222222,36,-2.80122,0
9261,1.74468,0.03177864,36,4.03434,1
9262,7.17422,0.013014477551,35,8.05042,0
9263,1.55472,0.0290383636364,36,4.08739,1
9264,7.49593,0.000693727272727,29,9.89044,1
9265,-3.10012,0.0069768617284,18,2.34225,1
9266,-0.67737,0.00494531323529,26,0.75253,0
9267,7.36409,0.00657431020408,4,8.29537,1
9268,7.36215,0.000742431168831,34,9.63835,1
9269,2.01997,0.048449435,36,-2.46659,1
9270,7.42397,0.000647202597403,31,9.75483,1
9271,1.64499,0.0284667176471,36,4.06538,1
9272,7.26042,0.00446107936508,39,8.66337,1
9273,7.49197,0.00360598095238,23,9.01583,1
9274,1.84647,0.030263925,36,3.99763,1
9275,7.45262,0.0081844,4,8.63533,1
9276,-0.47276,0.007618384,6,1.2968,1
9277,7.54197,0.00754085357143,49,8.75916,1
9278,1.8129,0.0103680986842,36,3.60321,1
9279,7.54839,0.000499815584416,54,9.98928,1
9280,-0.67059,0.00198324,56,1.49011,0
9281,2.01862,0.0448724926829,36,-2.44133,1
9282,-1.50161,0.0157028857143,36,-2.74579,1
9283,-0.78287,0.00509644411765,32,0.63508,0
9284,-0.45991,0.00356031323529,49,1.26673,1
9285,7.01954,0.00500427777778,44,8.29672,0
9286,-0.44499,0.00265910666667,7,1.39731,0
9287,7.19964,0.0169948285714,26,8.08321,0
9288,-0.4341,0.00399821470588,30,1.47373,1
9289,7.24435,0.0187123040816,37,8.1409,0
9290,7.22935,0.00518803333333,11,8.61607,1
9291,-0.04967,0.00592039672131,25,1.07104,1
9292,7.3487,0.2721974625,36,8.49129,1
9293,0.0344,0.00897352,53,1.84534,1
9294,1.79715,0.00980177272727,36,3.62484,1
9295,7.26025,0.0112709387755,9,8.16141,0
9296,-0.99285,0.0031052,55,0.90382,0
9297,7.2382,0.0165910326531,6,8.13296,1
9298,7.48338,0.00737226785714,47,8.67797,1
9299,7.22649,0.00227549142857,55,9.00399,0
9300,2.01385,0.04088095,36,-2.41823,1
9301,-1.5982,0.0028971,19,0.35982,0
9302,1.13484,0.00429539464286,36,2.86593,1
9303,7.39117,0.00224061111111,19,8.8624,1
9304,7.12957,0.0022673,2,8.8386,0
9305,7.39897,0.0073421875,16,8.56097,0
9306,3.65288,0.006827163,36,4.62206,1
9307,-2.38562,0.00319403348837,36,3.1862,1
9308,4.71494,0.017658139726,36,6.98859,1
9309,7.36977,0.00108526285714,24,9.24849,1
9310,1.93006,0.0244209567568,36,3.99003,1
9311,7.09607,0.000782763636364,3,9.13696,1
9312,0.07064,0.00470955882353,53,1.55961,1
9313,-1.81845,0.00120830188679,32,2.16087,1
9314,-0.43879,0.00344578235294,6,1.01638,1
9315,-0.65444,0.003142896,17,1.348,0
9316,-1.52214,0.00227674782609,48,4.39194,1
9317,1.0358,0.00212137826087,37,6.10701,1
9318,-1.50955,0.0134927719298,36,-2.71948,1
9319,7.30209,0.00179722714286,8,9.13299,1
9320,-1.42347,0.00321872533333,2,0.38925,0
9321,-0.38886,0.00349972459016,35,0.67386,1
9322,-0.52761,0.00414275,43,1.12714,0
9323,7.17696,0.000804285714286,27,9.28938,0
9324,-0.27686,0.00476591911765,11,1.448,1
9325,-0.53834,0.004145175,22,1.37865,1
9326,1.78833,0.0088943,36,3.62857,1
9327,7.47424,0.00389122539683,22,8.98883,1
9328,-0.94891,0.002435718,13,1.4986,0
9329,7.25605,0.00771178571429,10,8.36289,0
9330,2.05134,0.00776169140625,36,4.29041,1
9331,-1.51968,0.0127666931034,36,-2.69518,1
9332,-0.65486,0.00357879508197,16,0.63368,0
9333,-0.33745,0.0022944,28,1.35154,0
9334,-2.85384,0.00181342432432,42,2.01346,0
9335,7.76328,0.00456900793651,30,9.42879,1
9336,7.24986,0.00466776190476,15,8.6473,0
9337,-2.23422,0.00152036082474,10,1.35111,0
9338,7.28252,0.0066703,42,8.39958,1
9339,7.28978,0.0110063040816,53,8.19951,1
9340,2.02279,0.0342324837209,36,-2.41726,0
9341,7.18282,0.00763302857143,51,8.26139,0
9342,6.98933,0.00235214571429,12,8.5993,0
9343,-2.02888,0.00306806457399,25,1.09723,1
9344,-0.21716,0.003207136,12,1.47407,0
9345,7.2727,0.005646,21,8.38596,1
9346,7.29341,0.0177433959184,25,8.20419,1
9347,-1.52409,0.0118516271186,36,-2.66584,1
9348,4.21738,0.00341062619048,36,5.33557,0
9349,0.42402,0.00853016047904,37,1.05259,1
9350,7.37038,0.00615329464286,18,8.52135,1
9351,-0.48977,0.00344200819672,9,0.61481,0
9352,-0.50047,0.00194694972067,12,1.58529,0
9353,-0.67083,0.00271316666667,42,1.14776,1
9354,7.4139,0.0073829,48,8.58166,1
9355,-0.54951,0.00368832131148,51,0.62295,1
9356,-1.5412,0.00247364,10,0.25599,0
9357,1.7743,0.00772650126582,36,3.64638,1
9358,0.40019,0.0186201294118,36,0.48852,0
9359,0.23671,0.00533887704918,37,1.33354,1
9360,3.90325,0.00441504070796,36,4.80786,1
9361,7.29732,0.00209078571429,19,9.12485,1
9362,2.01165,0.0175205842105,36,3.98325,1
9363,2.03785,0.0297368636364,36,-2.41429,0
9364,-0.18333,0.008465912,25,1.63052,1
9365,-1.53488,0.01091925,36,-2.63858,1
9366,-2.24021,0.00190724553571,36,0.34482,1
9367,2.62212,0.00672467532468,36,3.77573,1
9368,2.48381,0.00929392786885,36,4.84969,1
9369,1.76425,0.007327965,36,3.65933,1
9370,7.44463,0.00265261904762,17,8.94376,0
9371,-1.59031,0.00429508235294,47,0.30398,1
9372,7.05943,0.00462784761905,32,8.35743,0
9373,1.7679,0.00355629772727,36,3.78963,1
9374,7.27327,0.00126672,41,9.0838,0
9375,-0.51147,0.005214016,35,1.20677,0
9376,7.437,0.0070826,43,8.61368,1
9377,2.0408,0.0280394022222,36,-2.38264,0
9378,-1.5461,0.0100683442623,36,-2.60537,1
9379,-0.41058,0.00261618666667,15,1.40983,0
9380,7.394,0.00229460571429,23,9.28982,1
9381,1.76527,0.00695445555556,36,3.66862,1
9382,0.19657,0.00480781764706,48,1.8355,1
9383,2.04716,0.0267763695652,36,-2.35688,0
9384,-0.94637,0.00384105245902,18,0.32683,0
9385,-0.82247,0.00341912,4,1.13362,1
9386,-0.49261,0.00312378,30,1.74953,1
9387,7.50296,0.00447523809524,49,9.03255,1
9388,-0.66613,0.00450490588235,21,0.8761,1
9389,-2.29399,0.00264407641509,43,-0.93672,1
9390,7.17192,0.00253819571429,39,8.91087,0
9391,2.08578,0.0137563615385,36,3.98571,1
9392,7.25534,0.00665301428571,35,8.3619,0
9393,0.63544,0.00727766024096,18,3.00921,1
9394,6.98675,0.00261051,28,8.59489,0
9395,-0.18124,0.00230786666667,44,1.46803,0
9396,-1.34306,0.00233538461538,36,0.85121,1
9397,7.20656,0.0009794,13,9.34517,0
9398,-0.62035,0.00511013866667,9,1.1669,1
9399,2.18822,0.0142025463415,36,4.02427,0
9400,-0.50593,0.002394532,49,1.52238,1
9401,-0.44854,0.00267780240964,9,0.38198,1
9402,-1.37835,0.00233246073298,36,1.29755,1
9403,-1.27077,0.00153241529412,32,0.17112,0
9404,2.20292,0.0142032785714,36,4.0645,0
9405,2.15172,0.013022685,36,3.99142,1
9406,-1.56909,0.00829235322581,36,-2.57365,1
9407,2.05945,0.0231636595745,36,-2.33489,0
9408,-0.10633,0.00207449066667,23,1.93545,1
9409,0.99944,0.00162958584071,36,5.11485,1
9410,-0.14692,0.00326720882353,25,1.34442,1
9411,7.34473,0.006298425,9,8.4858,0
9412,1.76836,0.00571233536585,36,3.6705,1
9413,6.80125,0.00145903376623,0,8.58143,0
9414,2.22181,0.0133984,36,4.11,1
9415,7.37541,0.00764235535714,53,8.52833,1
9416,7.31278,0.145179457143,36,8.74306,1
9417,-3.62742,0.00208685533597,26,-1.21719,0
9418,7.12334,0.00149899480519,55,9.18833,0
9419,-1.5897,0.00752533333333,36,-2.54619,1
9420,2.06027,0.021220675,36,-2.29872,0
9421,-0.57346,0.00121258085106,16,2.11317,0
9422,-0.80758,0.002828544,32,0.8564,0
9423,-0.48032,0.00198189705882,35,0.93292,1
9424,7.28175,0.00842608928571,26,8.3985,0
9425,-1.52647,0.00167524615385,53,-0.31399,1
9426,3.79867,0.00337009333333,36,4.82733,1
9427,-0.30111,0.002001,39,1.54828,0
